category_name,duration_seconds,is_short,default_language,publish_hour_slt,publish_dow_slt,publish_is_weekend,tag_count,ch_subs_at_publish,ch_videos_at_publish,channel_age_days_at_publish,d21_views,publish_time_bucket,subscriber_tier,ch_avg_views_per_video_at_publish,topic_entertainment,topic_fashion,topic_food,topic_gaming,topic_health,topic_hobby,topic_humour,topic_knowledge,topic_lifestyle,topic_music,topic_pet,topic_politics,topic_religion,topic_society,topic_sports,topic_technology,topic_tourism,topic_vehicle,topic_missing
Entertainment,161.0,False,si,23,0,False,28,5290000.0,57691.0,4073.465798611111,41873.0,late_night,1m_plus,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Entertainment,153.0,False,si,22,2,False,28,5290000.0,57691.0,4075.4357638888887,417.0,late_night,1m_plus,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,84.0,False,si,9,6,True,37,131000.0,34134.0,4062.864351851852,16.0,morning_afternoon,100k_to_250k,613.5585340130076,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,107.0,False,si,22,0,False,18,3870000.0,181031.0,4304.435462962963,323.0,late_night,1m_plus,14301.434494644564,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,10.0,True,si,12,6,True,0,732.0,196.0,456.76165129171295,2258.0,morning_afternoon,under_1k,2764.831632653061,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Music,811.0,False,en,17,0,False,18,54600.0,465.0,4679.517268518519,18011.0,evening,10k_to_100k,,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
Travel & Events,17.0,True,en,8,5,True,10,3720.0,4036.0,1897.2962363536803,1060.0,morning_afternoon,1k_to_10k,,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
Howto & Style,264.0,False,en,10,2,False,27,195000.0,313.0,1676.449883478426,1503.0,morning_afternoon,100k_to_250k,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,29.0,True,si,8,1,False,19,3770000.0,164319.0,3842.645868055556,162.0,morning_afternoon,1m_plus,16591.765170187256,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Film & Animation,447.0,False,si,18,6,True,26,501000.0,3329.0,1509.9851789966203,640.0,evening,500k_to_1m,28598.37729047762,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Entertainment,308.0,False,si,21,2,False,28,5290000.0,57691.0,4075.408078703704,3193.0,late_night,1m_plus,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Comedy,9.0,True,si,14,6,True,0,41600.0,8584.0,1008.8633824700926,100733.0,morning_afternoon,10k_to_100k,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Music,60.0,True,en-GB,19,5,True,33,42900.0,2546.0,2425.1663327560186,1148.0,evening,10k_to_100k,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Music,35.0,True,si,21,3,False,0,207000.0,1338.0,2231.400120238565,43401.0,late_night,100k_to_250k,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
News & Politics,37.0,True,si,10,1,False,33,536000.0,28832.0,3393.769027777778,924.0,morning_afternoon,500k_to_1m,6966.145220588235,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Travel & Events,22.0,True,en,21,0,False,0,1450.0,2130.0,1861.3105494812155,1083.0,late_night,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Entertainment,116.0,False,si,10,3,False,30,4200000.0,22538.0,5319.701099537037,67892.0,morning_afternoon,1m_plus,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Education,22.0,True,si,13,3,False,0,82800.0,1943.0,1800.0330766017594,5355.0,morning_afternoon,10k_to_100k,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Sports,524.0,False,en,7,0,False,20,27500.0,315.0,793.5851773018982,11538.0,morning_afternoon,10k_to_100k,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
News & Politics,2275.0,False,si,8,6,True,26,535000.0,28770.0,3384.6878819444446,2364.0,morning_afternoon,500k_to_1m,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,29.0,True,si,10,4,False,19,1240.0,3799.0,3897.714699074074,873.0,morning_afternoon,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Education,2576.0,False,si,17,6,True,16,55300.0,574.0,648.9258416894792,437.0,evening,10k_to_100k,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Travel & Events,14.0,True,en,15,6,True,0,2140.0,401.0,4224.041226851852,1682.0,evening,1k_to_10k,,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
Sports,2104.0,False,ta,21,1,False,19,89100.0,2895.0,6647.162581018519,8063.0,late_night,10k_to_100k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Pets & Animals,63.0,False,en-GB,15,6,True,1,4290.0,2995.0,6241.618518518519,8.0,evening,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Travel & Events,20.0,True,si,18,0,False,0,47900.0,249.0,1732.881768267361,2831.0,evening,10k_to_100k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
News & Politics,42901.0,False,ta,8,1,False,20,10400.0,1209.0,399.4000682112153,1526.0,morning_afternoon,10k_to_100k,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Entertainment,1516.0,False,en,13,3,False,29,1560000.0,47279.0,4364.164768518519,153.0,morning_afternoon,1m_plus,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Travel & Events,280.0,False,en-US,14,6,True,7,7020.0,366.0,2345.639235912801,165.0,morning_afternoon,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
News & Politics,48.0,True,si,8,4,False,19,3760000.0,163923.0,3838.648587962963,180.0,morning_afternoon,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Education,351.0,False,si,16,6,True,29,155000.0,116.0,2236.2156726387966,19558.0,evening,100k_to_250k,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Music,197.0,False,si,19,4,False,24,2400.0,2010.0,444.79232102840274,58.0,evening,1k_to_10k,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
News & Politics,177.0,False,si,16,4,False,26,57.0,134.0,464.1096458937616,4.0,evening,under_1k,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Music,16.0,True,en,23,0,False,11,3100.0,660.0,2489.410173611111,1620.0,late_night,1k_to_10k,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Gaming,31.0,True,en,6,1,False,0,48400.0,645.0,2310.291834467199,13.0,morning_afternoon,10k_to_100k,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Travel & Events,206.0,False,en-US,10,4,False,20,256000.0,2754.0,1811.9026386127664,167.0,morning_afternoon,250k_to_500k,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
News & Politics,97.0,False,si,8,6,True,18,3870000.0,181031.0,4302.863645833333,3763.0,morning_afternoon,1m_plus,14301.434494644564,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Entertainment,49.0,True,en,17,4,False,10,3240000.0,37455.0,3059.2374074074078,1933.0,evening,1m_plus,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Music,31.0,True,si,10,0,False,5,298.0,7.0,118.84644516810188,3.0,morning_afternoon,under_1k,6916.714285714285,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
Travel & Events,10.0,True,en,15,6,True,0,443.0,51.0,353.21513817953706,2137.0,evening,under_1k,,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
News & Politics,152.0,False,si,13,3,False,19,3760000.0,163923.0,3837.847881944445,2044.0,morning_afternoon,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Gaming,5576.0,False,en,11,1,False,0,739.0,518.0,2218.7012231406134,5.0,morning_afternoon,under_1k,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Howto & Style,16.0,True,en,19,0,False,0,4520.0,145.0,1031.6614241312152,1124.0,evening,1k_to_10k,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Gaming,705.0,False,en,18,0,False,0,4700.0,105.0,1795.963110205891,187.0,evening,1k_to_10k,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Entertainment,95.0,False,si,22,0,False,23,6550000.0,33969.0,5289.22775462963,5554.0,late_night,1m_plus,179095.612352439,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
,11.0,True,en,14,6,True,0,19500.0,1986.0,901.6186486778588,857.0,morning_afternoon,10k_to_100k,,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Music,154.0,False,en,10,6,True,0,18200.0,2197.0,1430.733486975139,583.0,morning_afternoon,10k_to_100k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
News & Politics,74.0,False,si,9,4,False,19,3760000.0,163923.0,3838.7109375,277.0,morning_afternoon,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Entertainment,32.0,True,si,21,0,False,22,1130000.0,11623.0,3486.4475925925926,698.0,late_night,1m_plus,30096.482061429924,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Howto & Style,55.0,True,en-GB,15,1,False,0,68100.0,595.0,2040.5683019459489,5617.0,evening,10k_to_100k,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pets & Animals,23.0,True,en,15,6,True,0,126000.0,394.0,1448.1565215621645,1596.0,evening,100k_to_250k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
News & Politics,115.0,False,si,10,1,False,19,3760000.0,163923.0,3835.728773148148,159.0,morning_afternoon,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,969.0,False,si,17,6,True,41,917000.0,65293.0,2533.2882060185184,128254.0,evening,500k_to_1m,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Travel & Events,11.0,True,en,19,5,True,0,3600.0,330.0,2213.3222036581947,1311.0,evening,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
News & Politics,79.0,False,si,8,3,False,19,3760000.0,163923.0,3837.6496527777776,142.0,morning_afternoon,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Entertainment,1345.0,False,en,11,1,False,29,1560000.0,47279.0,4362.092268518519,161.0,morning_afternoon,1m_plus,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Sports,30.0,True,en,10,5,True,0,2340.0,1098.0,682.945992671713,1736.0,morning_afternoon,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
News & Politics,128.0,False,si,7,6,True,18,3870000.0,181031.0,4302.830960648148,181.0,morning_afternoon,1m_plus,14301.434494644564,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Entertainment,63.0,False,si,20,1,False,32,5300000.0,12023.0,4255.214467592593,8204.0,evening,1m_plus,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Music,29.0,True,ar,1,1,False,0,822.0,210.0,446.2124565809838,33.0,early_morning,under_1k,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Entertainment,110.0,False,si,8,0,False,10,3240000.0,37455.0,3054.8557407407407,1217.0,morning_afternoon,1m_plus,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Music,12.0,True,en-US,17,6,True,0,4130.0,150.0,388.59917500192125,269.0,evening,1k_to_10k,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Entertainment,61.0,False,si,21,3,False,41,71800.0,600.0,2050.117107494653,1565.0,late_night,10k_to_100k,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
News & Politics,45.0,True,si,14,2,False,19,3760000.0,163923.0,3836.891655092592,873.0,morning_afternoon,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Science & Technology,55.0,True,si,2,4,False,0,37600.0,200.0,1884.046386068947,505.0,early_morning,10k_to_100k,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Music,31.0,True,en,19,6,True,0,4050000.0,1572.0,3784.8166666666666,15934.0,evening,1m_plus,,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
Music,205.0,False,si,19,4,False,24,2400.0,2010.0,444.7699251950695,8.0,evening,1k_to_10k,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Education,51.0,True,en,20,3,False,0,13800.0,537.0,1782.4108032145136,132.0,evening,10k_to_100k,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Film & Animation,13.0,True,si,22,5,True,0,54200.0,248.0,2334.708491409919,489.0,late_night,10k_to_100k,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Education,414.0,False,si,19,6,True,26,333000.0,2330.0,3314.232939814815,962.0,evening,250k_to_500k,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
News & Politics,83.0,False,si,9,3,False,19,287000.0,10213.0,1243.106045861192,115.0,morning_afternoon,250k_to_500k,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Music,76.0,False,en-US,1,1,False,0,655.0,332.0,1538.1502828710995,5.0,early_morning,under_1k,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Entertainment,33.0,True,si,7,1,False,37,4210000.0,22566.0,5324.548784722222,6541.0,morning_afternoon,1m_plus,152928.9790392626,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gaming,3225.0,False,en,21,1,False,0,161000.0,3536.0,3654.793946759259,2407.0,late_night,100k_to_250k,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,95.0,False,si,19,3,False,18,3870000.0,180979.0,4300.332847222222,1581.0,evening,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Entertainment,79.0,False,si,13,4,False,25,3240000.0,37455.0,3059.06056712963,1464.0,morning_afternoon,1m_plus,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,136.0,False,si,14,1,False,19,3760000.0,163923.0,3835.9056828703706,268.0,morning_afternoon,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Autos & Vehicles,8.0,True,en,5,0,False,6,7560.0,5846.0,988.9386615629166,997.0,early_morning,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Education,32.0,True,en,18,5,True,0,9620.0,659.0,1343.261963238183,157.0,evening,1k_to_10k,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Education,170.0,False,en,15,6,True,10,185.0,183.0,1214.6389790409953,23.0,evening,under_1k,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,26.0,True,si,22,0,False,12,287000.0,10240.0,1247.6293213241552,7.0,late_night,250k_to_500k,6648.9470703125,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,2638.0,False,si,19,5,True,25,3760000.0,163923.0,3833.1207060185184,100125.0,evening,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Science & Technology,185.0,False,en,23,5,True,15,17800.0,1506.0,2239.9750625137963,321.0,late_night,10k_to_100k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
News & Politics,85.0,False,si,20,2,False,18,3870000.0,180979.0,4299.364641203703,330.0,evening,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Autos & Vehicles,24.0,True,en,6,2,False,0,48800.0,1210.0,966.6487976788889,24613.0,morning_afternoon,10k_to_100k,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
News & Politics,139.0,False,si,15,2,False,20,287000.0,10213.0,1242.3495528056364,462.0,evening,250k_to_500k,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Gaming,5158.0,False,si,0,0,False,0,42000.0,780.0,1036.3862773358564,1336.0,early_morning,10k_to_100k,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,68.0,False,si,7,1,False,19,3770000.0,164319.0,3842.6140972222224,1346.0,morning_afternoon,1m_plus,16591.765170187256,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,135.0,False,si,21,5,True,19,3760000.0,163923.0,3833.1800578703705,91098.0,late_night,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Travel & Events,1120.0,False,en,15,5,True,24,56400.0,789.0,3294.223958333333,160.0,evening,10k_to_100k,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
News & Politics,38.0,True,si,9,3,False,19,3760000.0,163923.0,3837.698912037037,18508.0,morning_afternoon,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
People & Blogs,2575.0,False,si,20,0,False,27,3150000.0,328080.0,5496.924594907408,3383.0,evening,1m_plus,5471.875182882224,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Music,16.0,True,en,15,5,True,13,3100.0,660.0,2494.076782407408,12582.0,evening,1k_to_10k,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
People & Blogs,1056.0,False,si,14,0,False,28,1040000.0,2779.0,2557.352141203704,11038.0,morning_afternoon,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Gaming,375.0,False,si,15,5,True,14,2720.0,53.0,442.87403247688655,39.0,evening,1k_to_10k,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Entertainment,1903.0,False,ta,19,0,False,6,121000.0,840.0,2292.923699605996,4823.0,evening,100k_to_250k,19823.766666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Gaming,853.0,False,en,15,3,False,19,70.0,99.0,2236.373842079977,16.0,evening,under_1k,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Music,56.0,True,si,8,3,False,0,18200.0,2197.0,1434.6588689195837,4861.0,morning_afternoon,10k_to_100k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Gaming,60.0,True,en,7,5,True,5,3240.0,1061.0,3384.344398148148,63.0,morning_afternoon,1k_to_10k,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,1530.0,False,si,15,5,True,41,918000.0,65304.0,2539.1978587962963,976.0,evening,500k_to_1m,9284.140205806689,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Education,49.0,True,ta,11,4,False,9,15500.0,1722.0,5045.856851851852,2665.0,morning_afternoon,10k_to_100k,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
News & Politics,158.0,False,si,10,2,False,19,3760000.0,163923.0,3836.717881944444,205.0,morning_afternoon,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,532.0,False,en,17,0,False,24,4130.0,96.0,232.73124797707175,154.0,evening,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Entertainment,714.0,False,en-US,19,5,True,17,331000.0,2540.0,5400.243472222222,17207.0,evening,250k_to_500k,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,158.0,False,si,22,6,True,18,3870000.0,180979.0,4296.42369212963,312.0,late_night,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Gaming,11258.0,False,en,21,2,False,22,82000.0,389.0,1390.2716960671644,16443.0,late_night,10k_to_100k,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Howto & Style,14.0,True,si,7,6,True,0,4030.0,726.0,1627.5854246474305,18.0,morning_afternoon,1k_to_10k,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Entertainment,122.0,False,si,8,3,False,25,3240000.0,37455.0,3057.859363425926,873.0,morning_afternoon,1m_plus,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,88.0,False,si,7,6,True,18,3870000.0,180979.0,4295.818634259259,315.0,morning_afternoon,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,80.0,False,si,19,0,False,19,3760000.0,163923.0,3835.09525462963,3840.0,evening,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Sports,16.0,True,si,22,2,False,34,36600.0,746.0,440.1178282925579,39471.0,late_night,10k_to_100k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Entertainment,171.0,False,si,12,6,True,28,5290000.0,57717.0,4079.019733796296,18645.0,morning_afternoon,1m_plus,71835.80631356446,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Education,61.0,False,en,8,1,False,0,91900.0,1725.0,4613.431516203704,423.0,morning_afternoon,10k_to_100k,,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
Science & Technology,47.0,True,en-GB,9,0,False,25,5040.0,188.0,1032.7311586576157,72.0,morning_afternoon,1k_to_10k,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Gaming,96.0,False,en,17,1,False,33,3920.0,757.0,2197.317160950185,43.0,evening,1k_to_10k,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,90.0,False,si,6,1,False,18,3870000.0,181243.0,4304.796261574074,144.0,morning_afternoon,1m_plus,14299.714526905867,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Entertainment,115.0,False,si,20,2,False,28,5290000.0,57691.0,4075.331238425926,7852.0,evening,1m_plus,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Education,1155.0,False,si,20,3,False,31,1270.0,2252.0,1160.117522785625,8.0,evening,1k_to_10k,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
News & Politics,6064.0,False,si,19,0,False,33,535000.0,28783.0,3393.14306712963,1082.0,evening,500k_to_1m,6964.634367508599,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,88.0,False,si,9,4,False,30,535000.0,28770.0,3389.724583333333,2297.0,morning_afternoon,500k_to_1m,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Music,11.0,True,en,8,3,False,30,1610.0,293.0,1527.915386286111,1712.0,morning_afternoon,1k_to_10k,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
News & Politics,377.0,False,si,13,3,False,41,917000.0,65293.0,2537.100636574074,851.0,morning_afternoon,500k_to_1m,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,306.0,False,si,9,0,False,19,3760000.0,163923.0,3834.7107407407407,217.0,morning_afternoon,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,56.0,True,si,22,6,True,19,3760000.0,163923.0,3834.216898148148,101.0,late_night,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Education,448.0,False,en-GB,15,2,False,0,1510.0,1149.0,664.89971876875,72.0,evening,1k_to_10k,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Film & Animation,3384.0,False,si,10,2,False,7,19100.0,1181.0,1402.76986246875,1694.0,morning_afternoon,10k_to_100k,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Howto & Style,44.0,True,en,18,1,False,0,78000.0,169.0,822.9646405409605,6675.0,evening,10k_to_100k,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,2384.0,False,si,19,5,True,18,3870000.0,181031.0,4302.338090277778,61863.0,evening,1m_plus,14301.434494644564,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,755.0,False,si,16,1,False,41,917000.0,65293.0,2535.2466203703702,72.0,evening,500k_to_1m,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,40.0,True,si,15,2,False,41,917000.0,65293.0,2536.2153703703702,4602.0,evening,500k_to_1m,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Travel & Events,14.0,True,en,16,5,True,0,2240.0,776.0,3973.224756944445,586.0,evening,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Comedy,14.0,True,en,12,0,False,0,61200.0,286.0,379.1090851139815,44734.0,morning_afternoon,10k_to_100k,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Entertainment,43.0,True,si,6,0,False,37,4200000.0,22538.0,5316.5072337962965,90709.0,morning_afternoon,1m_plus,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gaming,9.0,True,en,3,4,False,0,2930.0,1760.0,1283.5081616245486,2651.0,early_morning,1k_to_10k,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sports,1737.0,False,si,17,3,False,24,10700.0,200.0,1768.102961779491,5296.0,evening,10k_to_100k,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
Music,196.0,False,si,23,2,False,24,2400.0,2010.0,442.9382353802546,34.0,late_night,1k_to_10k,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Entertainment,107.0,False,si,17,2,False,28,5290000.0,57691.0,4075.2166666666662,3464.0,evening,1m_plus,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Education,54.0,True,si,14,6,True,31,380000.0,3886.0,1099.5564385974303,11291.0,morning_afternoon,250k_to_500k,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,88.0,False,si,20,0,False,18,3870000.0,180979.0,4297.351585648148,261.0,evening,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Science & Technology,9.0,True,en,9,0,False,21,5510.0,1211.0,1496.5132434506595,1327.0,morning_afternoon,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
News & Politics,228.0,False,si,16,1,False,18,3870000.0,180979.0,4298.176018518519,637.0,evening,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
