category_name,duration_seconds,is_short,default_language,publish_hour_slt,publish_dow_slt,publish_is_weekend,tag_count,ch_subs_at_publish,ch_videos_at_publish,channel_age_days_at_publish,d14_views,publish_time_bucket,subscriber_tier,ch_avg_views_per_video_at_publish,topic_entertainment,topic_fashion,topic_food,topic_gaming,topic_health,topic_hobby,topic_humour,topic_knowledge,topic_lifestyle,topic_music,topic_pet,topic_politics,topic_religion,topic_society,topic_sports,topic_technology,topic_tourism,topic_vehicle,topic_missing
News & Politics,273.0,False,si,16,3,False,18,3870000.0,181514.0,4307.211724537037,9595.0,evening,1m_plus,14299.191858479237,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,1598.0,False,si,8,5,True,34,537000.0,28921.0,3397.692986111111,143.0,morning_afternoon,500k_to_1m,6964.247674700045,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
People & Blogs,6.0,True,si,21,4,False,0,926000.0,1574.0,1683.0759234948723,3065.0,late_night,500k_to_1m,448811.28780177893,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Travel & Events,1172.0,False,ta,19,1,False,31,186000.0,1630.0,2341.5269979583218,3906.0,evening,100k_to_250k,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
News & Politics,163.0,False,si,22,5,True,19,3770000.0,165120.0,3847.240925925926,314.0,late_night,1m_plus,16549.909926114342,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Entertainment,162.0,False,si,13,4,False,28,5290000.0,57691.0,4077.049583333333,809.0,morning_afternoon,1m_plus,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Education,2084.0,False,en-US,17,0,False,30,13800.0,643.0,1003.0398254012848,489.0,evening,10k_to_100k,,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Education,6.0,True,si,20,0,False,0,521000.0,5482.0,1175.9666071704398,8947.0,evening,500k_to_1m,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Entertainment,48.0,True,si,0,2,False,28,8240.0,159.0,1813.0489279734957,546.0,early_morning,1k_to_10k,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Education,40.0,True,en,7,0,False,20,319.0,1410.0,419.3926008342245,2.0,morning_afternoon,under_1k,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
People & Blogs,746.0,False,si,9,0,False,3,1120000.0,1699.0,4937.525381944444,25269.0,morning_afternoon,1m_plus,136026.7527957622,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Travel & Events,22.0,True,si,8,0,False,0,505.0,420.0,410.5965513471991,1431.0,morning_afternoon,under_1k,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Howto & Style,44.0,True,en,15,3,False,0,3630.0,4361.0,1632.7115044815275,16.0,evening,1k_to_10k,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Music,418.0,False,si,23,6,True,25,1030000.0,12656.0,3013.5065740740743,5881.0,late_night,1m_plus,28163.789664981035,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Film & Animation,1387.0,False,en,21,2,False,0,432.0,148.0,1084.0323761614236,11.0,late_night,under_1k,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Science & Technology,273.0,False,en,1,1,False,21,17800.0,1506.0,2242.0587893656484,772.0,early_morning,10k_to_100k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
News & Politics,222.0,False,si,13,0,False,19,3770000.0,165319.0,3848.852314814815,5862.0,morning_afternoon,1m_plus,16540.811249765604,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Entertainment,103.0,False,si,3,6,True,29,1470000.0,14882.0,5468.606018518519,30905.0,early_morning,1m_plus,50820.840680016125,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Education,10186.0,False,en,21,0,False,11,630000.0,1157.0,2273.007705508148,35706.0,late_night,500k_to_1m,,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Travel & Events,831.0,False,en,7,0,False,28,2080.0,757.0,1358.4914802140397,288.0,morning_afternoon,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
News & Politics,245.0,False,si,17,4,False,41,919000.0,65577.0,2545.274409722222,254.0,evening,500k_to_1m,9266.226420848774,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Gaming,1642.0,False,en,9,6,True,5,2000.0,80.0,485.3889022510995,432.0,morning_afternoon,1k_to_10k,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Music,1156.0,False,en,18,6,True,36,5730.0,16.0,390.34618438782405,21.0,evening,1k_to_10k,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
News & Politics,70.0,False,si,16,2,False,18,3870000.0,181440.0,4306.181736111111,4108.0,evening,1m_plus,14296.534738756614,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
People & Blogs,177.0,False,en,17,0,False,0,3170.0,602.0,506.2374683831829,62.0,evening,1k_to_10k,1355.9119601328903,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
News & Politics,583.0,False,si,14,4,False,41,919000.0,65577.0,2545.152777777778,3428.0,morning_afternoon,500k_to_1m,9266.226420848774,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Entertainment,33.0,True,si,18,6,True,13,1130000.0,11748.0,3492.3226157407407,1059.0,evening,1m_plus,29958.89606741573,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,204.0,False,si,14,0,False,31,615000.0,26600.0,3294.021909722222,347.0,morning_afternoon,500k_to_1m,6669.18522556391,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Science & Technology,66.0,False,en,13,2,False,0,114000.0,376.0,5369.606111111111,357.0,morning_afternoon,100k_to_250k,121671.93085106384,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Education,102.0,False,en,4,6,True,11,9560.0,473.0,589.6175791206945,312.0,early_morning,1k_to_10k,,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Entertainment,98.0,False,en,8,0,False,10,3250000.0,37661.0,3068.8625578703704,824.0,morning_afternoon,1m_plus,66527.72154217892,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,161.0,False,si,18,2,False,41,918000.0,65482.0,2543.344791666667,691.0,evening,500k_to_1m,9275.673009376622,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,1794.0,False,si,23,4,False,18,3870000.0,181698.0,4308.476238425926,814.0,late_night,1m_plus,14289.781791764357,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
People & Blogs,54.0,True,en,23,0,False,0,1340000.0,1116.0,517.5679679995833,21433.0,late_night,1m_plus,220900.16397849462,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
News & Politics,47.0,True,si,11,5,True,19,3760000.0,163923.0,3839.7560185185184,4278.0,morning_afternoon,1m_plus,16607.459904955376,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,62.0,False,si,8,4,False,37,131000.0,34207.0,4067.82912037037,3.0,morning_afternoon,100k_to_250k,612.5714912152483,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Howto & Style,311.0,False,si,9,3,False,28,29900.0,130.0,812.9829149185649,283.0,morning_afternoon,10k_to_100k,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Sports,301.0,False,en,23,5,True,12,659000.0,15916.0,4488.421527777778,16629.0,late_night,500k_to_1m,11734.981842171399,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Autos & Vehicles,10.0,True,si,15,0,False,0,96100.0,282.0,1784.321245339838,32420.0,evening,10k_to_100k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Travel & Events,1647.0,False,en,20,1,False,25,219000.0,1254.0,2541.353993055556,43075.0,evening,100k_to_250k,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
People & Blogs,36.0,True,en,6,4,False,5,3.0,6.0,27.326730412025466,994.0,morning_afternoon,under_1k,586.8333333333334,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Music,196.0,False,si,18,1,False,6,1180.0,54.0,1387.818819478044,77.0,evening,1k_to_10k,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Entertainment,2325.0,False,en,18,6,True,26,6560000.0,34110.0,5295.060868055555,31367.0,evening,1m_plus,178951.5978305482,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,50.0,True,si,14,2,False,33,536000.0,28863.0,3394.946539351852,9147.0,morning_afternoon,500k_to_1m,6968.498354294426,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Entertainment,200.0,False,si,23,2,False,28,5300000.0,57690.0,4082.476712962963,1197.0,late_night,1m_plus,72026.3567516034,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Music,10.0,True,si,9,2,False,0,12700.0,2172.0,3617.4103472222223,89.0,morning_afternoon,10k_to_100k,,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
Education,37.0,True,en,18,6,True,0,91900.0,1725.0,4618.847962962963,8537.0,evening,10k_to_100k,,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
Gaming,26.0,True,en,11,0,False,0,291.0,5.0,2068.761855974977,64.0,morning_afternoon,under_1k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Education,5580.0,False,si,0,3,False,20,19000.0,980.0,2291.2762092743983,167.0,early_morning,10k_to_100k,,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
,66.0,False,en,20,1,False,10,19500.0,1986.0,910.8666232148958,428.0,evening,10k_to_100k,,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Entertainment,94.0,False,si,11,1,False,11,1660000.0,25685.0,3224.9994560185187,139.0,morning_afternoon,1m_plus,18414.81818181818,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Entertainment,1135.0,False,si,21,4,False,34,5300000.0,57810.0,4084.3936805555554,102013.0,late_night,1m_plus,71983.52247016087,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,107.0,False,si,20,6,True,18,3870000.0,181031.0,4303.377175925926,679.0,evening,1m_plus,14301.434494644564,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Film & Animation,1746.0,False,en,17,0,False,20,29800.0,625.0,1496.7323190746645,6146.0,evening,10k_to_100k,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
News & Politics,247.0,False,si,11,3,False,41,919000.0,65507.0,2544.038287037037,7121.0,morning_afternoon,500k_to_1m,9275.454012548278,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Music,1090.0,False,en,15,3,False,19,74900.0,271.0,841.1415886541089,15407.0,evening,10k_to_100k,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
News & Politics,264.0,False,si,18,4,False,19,3760000.0,163923.0,3839.071643518519,356.0,evening,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Music,191.0,False,en,16,0,False,24,869000.0,2548.0,5081.108680555555,11569.0,evening,500k_to_1m,276025.6746467818,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
News & Politics,342.0,False,si,9,6,True,37,131000.0,34238.0,4069.884560185186,3.0,morning_afternoon,100k_to_250k,612.1916875985747,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,156.0,False,si,6,6,True,18,3870000.0,181772.0,4309.794513888889,756.0,morning_afternoon,1m_plus,14293.815180555861,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Howto & Style,29.0,True,si,16,2,False,11,2060.0,128.0,939.2277426710996,23.0,evening,1k_to_10k,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,69.0,False,si,13,2,False,11,288000.0,10402.0,1249.2602009537848,156.0,morning_afternoon,250k_to_500k,6593.139492405307,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,299.0,False,si,17,3,False,19,3770000.0,164691.0,3845.013240740741,11578.0,evening,1m_plus,16572.29392620119,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,77.0,False,si,9,3,False,18,3870000.0,181514.0,4306.919178240741,6858.0,morning_afternoon,1m_plus,14299.191858479237,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Education,22.0,True,si,15,5,True,33,14700.0,497.0,1666.6484611947917,63.0,evening,10k_to_100k,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Travel & Events,63.0,False,en,14,1,False,6,2870.0,303.0,340.942510475625,1495.0,morning_afternoon,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Gaming,1998.0,False,si,18,6,True,23,2050.0,134.0,336.861135304537,77.0,evening,1k_to_10k,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,604.0,False,si,12,4,False,35,530000.0,6214.0,1736.6800855372571,20454.0,morning_afternoon,500k_to_1m,41029.859993562925,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Travel & Events,91.0,False,si,10,2,False,0,48.0,34.0,4060.566805555556,17.0,morning_afternoon,under_1k,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
News & Politics,168.0,False,si,22,4,False,41,917000.0,65293.0,2538.4903703703703,428.0,late_night,500k_to_1m,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Travel & Events,721.0,False,en,19,4,False,20,26600.0,93.0,3698.373159722222,191.0,evening,10k_to_100k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
News & Politics,103.0,False,si,11,6,True,18,3870000.0,181805.0,4309.991006944444,4585.0,morning_afternoon,1m_plus,14296.910662523032,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,495.0,False,si,14,6,True,41,919000.0,65682.0,2547.1423726851854,16915.0,morning_afternoon,500k_to_1m,9259.570003958466,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,53.0,True,si,13,0,False,33,535000.0,28783.0,3392.884699074074,270.0,morning_afternoon,500k_to_1m,6964.634367508599,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Travel & Events,16.0,True,si,13,6,True,0,19700.0,11159.0,3385.817303240741,1638.0,morning_afternoon,10k_to_100k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Education,12.0,True,en,10,5,True,0,1120000.0,2861.0,1736.4255109128242,57379.0,morning_afternoon,1m_plus,403894.6350926249,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
Entertainment,37.0,True,si,7,3,False,37,4210000.0,22591.0,5326.54886574074,26051.0,morning_afternoon,1m_plus,152981.12097738037,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,200.0,False,si,12,0,False,19,3770000.0,165319.0,3848.835208333333,22498.0,morning_afternoon,1m_plus,16540.811249765604,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,87.0,False,si,9,6,True,37,131000.0,34238.0,4069.880578703704,6.0,morning_afternoon,100k_to_250k,612.1916875985747,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,149.0,False,si,13,1,False,18,3870000.0,181243.0,4305.080578703703,459.0,morning_afternoon,1m_plus,14299.714526905867,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Gaming,365.0,False,en,15,5,True,0,22200.0,226.0,2561.0716666666667,580.0,evening,10k_to_100k,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Sports,30.0,True,en,8,3,False,33,3920.0,757.0,2205.9527165057407,1055.0,morning_afternoon,1k_to_10k,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,94.0,False,si,6,1,False,37,131000.0,34155.0,4064.752662037037,3.0,morning_afternoon,100k_to_250k,613.3169374908505,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
People & Blogs,34.0,True,en,15,5,True,11,4010.0,80.0,351.1510460875926,23873.0,evening,1k_to_10k,39929.4875,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Music,79.0,False,si,20,0,False,45,22600.0,925.0,2029.0303773181831,1052.0,evening,10k_to_100k,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
,562.0,False,si,11,1,False,2,54000.0,6793.0,4820.023287037037,412.0,morning_afternoon,10k_to_100k,,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
Science & Technology,171.0,False,en,10,5,True,20,38300.0,775.0,1966.772389434051,42.0,morning_afternoon,10k_to_100k,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
News & Politics,36.0,True,si,0,4,False,19,3760000.0,163923.0,3838.3005902777777,19230.0,early_morning,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Education,3762.0,False,en,15,2,False,5,90.0,9.0,46.81672632188658,35.0,evening,under_1k,61.77777777777778,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Howto & Style,785.0,False,si,15,5,True,28,29900.0,130.0,815.2609357518982,1820.0,evening,10k_to_100k,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Education,5223.0,False,si,17,5,True,11,157000.0,11886.0,3830.138877314815,1097.0,evening,100k_to_250k,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Autos & Vehicles,50.0,True,en,17,1,False,16,19000.0,936.0,1440.091592284537,2111.0,evening,10k_to_100k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Education,951.0,False,en,19,4,False,24,98300.0,52.0,1127.9046679660764,40300.0,evening,10k_to_100k,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
Howto & Style,59.0,True,en-GB,10,1,False,0,68100.0,595.0,2047.3708829644677,3080.0,morning_afternoon,10k_to_100k,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Entertainment,196.0,False,si,19,2,False,28,5300000.0,57690.0,4082.320891203704,2302.0,evening,1m_plus,72026.3567516034,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Entertainment,34.0,True,si,6,1,False,28,1130000.0,11669.0,3486.822835648148,37032.0,morning_afternoon,1m_plus,30058.629359842318,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,121.0,False,si,0,4,False,18,3870000.0,180979.0,4300.514525462963,837.0,early_morning,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Music,61.0,False,si,20,6,True,25,46000.0,561.0,1800.1911223759605,1009156.0,evening,10k_to_100k,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Travel & Events,56.0,True,en-GB,13,6,True,0,320.0,177.0,3151.7661574074077,323.0,morning_afternoon,under_1k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Entertainment,164.0,False,si,10,4,False,28,5290000.0,57691.0,4076.936724537037,5079.0,morning_afternoon,1m_plus,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gaming,135.0,False,en,10,0,False,16,180000.0,68.0,2389.989539199572,2166.0,morning_afternoon,100k_to_250k,40137.455882352944,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,412.0,False,si,15,4,False,22,66000.0,821.0,2769.763229166667,87.0,evening,10k_to_100k,4783.0450669914735,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
,3052.0,False,en,18,2,False,0,7340.0,795.0,1428.8174412524306,15.0,evening,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Music,416.0,False,si,20,0,False,3,4790.0,456.0,1294.324709812199,872.0,evening,1k_to_10k,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
News & Politics,145.0,False,si,23,2,False,19,3770000.0,164589.0,3844.2761342592594,633.0,late_night,1m_plus,16579.56921786997,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Science & Technology,135.0,False,si,17,2,False,0,16600.0,245.0,2146.2999125213773,90.0,evening,10k_to_100k,5960.567346938776,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Science & Technology,48.0,True,en,19,0,False,0,53300.0,2634.0,1597.1015185378938,69.0,evening,10k_to_100k,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
Entertainment,230.0,False,si,17,1,False,28,1130000.0,11669.0,3487.3015856481484,144642.0,evening,1m_plus,30058.629359842318,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Travel & Events,60.0,True,en,15,6,True,0,1290.0,335.0,1029.079402638889,1007.0,evening,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
Music,70.0,False,si,7,6,True,0,3130.0,196.0,2426.249418624745,1101.0,morning_afternoon,1k_to_10k,,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
News & Politics,341.0,False,si,14,6,True,41,919000.0,65682.0,2547.152951388889,2278.0,morning_afternoon,500k_to_1m,9259.570003958466,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Education,2249.0,False,tr,19,2,False,25,554000.0,792.0,1975.179774547095,11157.0,evening,500k_to_1m,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Howto & Style,49.0,True,si,18,4,False,33,40400.0,479.0,2569.354027777778,1144.0,evening,10k_to_100k,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
News & Politics,2826.0,False,si,12,0,False,11,289000.0,10614.0,1254.2426199352662,7117.0,morning_afternoon,250k_to_500k,6550.076973808178,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,116.0,False,en,10,5,True,37,131000.0,34126.0,4061.917384259259,9.0,morning_afternoon,100k_to_250k,613.6359374084276,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Film & Animation,26.0,True,si,19,3,False,4,20200.0,85.0,588.2529345320602,5754.0,evening,10k_to_100k,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Education,6.0,True,si,10,0,False,0,521000.0,5482.0,1175.549917355625,37955.0,morning_afternoon,500k_to_1m,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Gaming,12144.0,False,en,22,6,True,0,802.0,298.0,4194.52738425926,320.0,late_night,under_1k,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,103.0,False,si,15,4,False,15,287000.0,10213.0,1244.377909287118,195.0,evening,250k_to_500k,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,574.0,False,si,0,4,False,25,811000.0,7472.0,3476.4828125,35175.0,early_morning,500k_to_1m,43400.457307280514,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Gaming,4439.0,False,en-US,23,6,True,0,19100.0,353.0,1407.2882012043283,38.0,late_night,10k_to_100k,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,197.0,False,si,22,1,False,18,3870000.0,181243.0,4305.428090277778,408.0,late_night,1m_plus,14299.714526905867,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,578.0,False,si,15,6,True,35,7430.0,644.0,6206.598958333333,10.0,evening,1k_to_10k,1789.4782608695652,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Entertainment,76.0,False,si,19,5,True,29,4210000.0,22636.0,5329.055925925926,9199.0,evening,1m_plus,153057.8361901396,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Entertainment,60.0,True,si,12,4,False,23,6550000.0,33954.0,5285.827881944444,931.0,morning_afternoon,1m_plus,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Entertainment,292.0,False,si,16,5,True,28,5300000.0,57831.0,4085.1838310185194,1773.0,evening,1m_plus,71992.82440213727,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sports,298.0,False,en,6,5,True,24,658000.0,15889.0,4480.715358796297,622.0,morning_afternoon,500k_to_1m,11740.327459248536,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Pets & Animals,12.0,True,en-US,11,3,False,53,2020.0,408.0,402.8095166888889,1702.0,morning_afternoon,1k_to_10k,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
News & Politics,89.0,False,si,11,0,False,37,131000.0,34254.0,4070.927476851852,4.0,morning_afternoon,100k_to_250k,611.961464354528,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,53.0,True,si,8,3,False,19,3770000.0,164589.0,3844.632986111111,1100.0,morning_afternoon,1m_plus,16579.56921786997,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Travel & Events,69.0,False,ta,21,0,False,10,111000.0,1126.0,2073.1021764049306,2152.0,late_night,100k_to_250k,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Pets & Animals,4.0,True,en,10,0,False,0,1670.0,1765.0,1704.6015960761574,74.0,morning_afternoon,1k_to_10k,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,254.0,False,si,16,5,True,19,3760000.0,163969.0,3839.981481481481,258.0,evening,1m_plus,16609.37086278504,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,51.0,True,si,14,1,False,19,3770000.0,164319.0,3842.892997685185,21317.0,morning_afternoon,1m_plus,16591.765170187256,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,36.0,True,si,13,4,False,18,3870000.0,180979.0,4301.067268518518,12129.0,morning_afternoon,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
People & Blogs,316.0,False,en,9,6,True,0,18.0,16.0,155.9363524851736,127.0,morning_afternoon,under_1k,38.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Entertainment,91.0,False,si,15,1,False,28,5300000.0,57804.0,4081.124212962963,54781.0,evening,1m_plus,71824.28112241367,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sports,53.0,True,si,9,1,False,0,43100.0,2828.0,932.7639335023264,2367.0,morning_afternoon,10k_to_100k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
