category_name,duration_seconds,is_short,default_language,publish_hour_slt,publish_dow_slt,publish_is_weekend,tag_count,ch_subs_at_publish,ch_videos_at_publish,channel_age_days_at_publish,d7_views,publish_time_bucket,subscriber_tier,ch_avg_views_per_video_at_publish,topic_entertainment,topic_fashion,topic_food,topic_gaming,topic_health,topic_hobby,topic_humour,topic_knowledge,topic_lifestyle,topic_music,topic_pet,topic_politics,topic_religion,topic_society,topic_sports,topic_technology,topic_tourism,topic_vehicle,topic_missing
Travel & Events,47.0,True,si,22,3,False,0,134000.0,6718.0,1804.2872838883331,33510.0,late_night,100k_to_250k,,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
People & Blogs,95.0,False,si,11,4,False,21,3150000.0,328671.0,5507.512314814815,693.0,morning_afternoon,1m_plus,5476.454573114148,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,183.0,False,si,11,3,False,19,3770000.0,165714.0,3851.7683217592594,194.0,morning_afternoon,1m_plus,16519.853597161375,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,210.0,False,si,18,3,False,41,919000.0,65507.0,2544.3091435185183,1007.0,evening,500k_to_1m,9275.454012548278,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,69.0,False,si,19,4,False,19,3770000.0,165887.0,3853.111377314815,384.0,evening,1m_plus,16512.00516013913,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Education,27.0,True,en,17,6,True,4,7180.0,312.0,1311.1913211543172,1342.0,evening,1k_to_10k,,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Entertainment,1173.0,False,en,20,1,False,25,6550000.0,33999.0,5290.165034722222,564938.0,evening,1m_plus,179062.88064354833,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,141.0,False,si,1,4,False,18,288000.0,10468.0,1250.756971787118,43.0,early_morning,250k_to_500k,6586.632785632403,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Entertainment,64.0,False,si,23,3,False,30,1130000.0,11678.0,3489.567789351852,320.0,late_night,1m_plus,30142.84714848433,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Comedy,13.0,True,en,6,1,False,0,87100.0,658.0,447.5442497271876,44288.0,morning_afternoon,10k_to_100k,211759.31003039514,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Music,19.0,True,en,18,6,True,30,1110.0,249.0,1446.7128941488888,13.0,evening,1k_to_10k,697.0923694779117,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Music,48.0,True,en-US,3,2,False,25,31500.0,1112.0,4717.477418981482,2614.0,early_morning,10k_to_100k,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
News & Politics,1193.0,False,si,17,5,True,41,919000.0,65634.0,2546.2673726851854,681.0,evening,500k_to_1m,9262.138160099948,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,53.0,True,si,8,3,False,37,131000.0,34286.0,4073.802071759259,1.0,morning_afternoon,100k_to_250k,611.5623869801085,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Travel & Events,15.0,True,en,21,0,False,0,1010.0,1159.0,1461.7570659329976,16.0,late_night,1k_to_10k,644.5910267471959,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Sports,178.0,False,en,16,0,False,17,659000.0,15919.0,4490.1453125,192.0,evening,500k_to_1m,11738.261134493372,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Film & Animation,61.0,False,si,20,4,False,29,505000.0,3380.0,1522.0477021447684,805.0,evening,500k_to_1m,28606.014201183432,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Education,6.0,True,si,12,0,False,0,521000.0,5482.0,1175.6331002259951,37621.0,morning_afternoon,500k_to_1m,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Gaming,40.0,True,en,9,5,True,19,13000.0,1625.0,2385.759173881771,246.0,morning_afternoon,10k_to_100k,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Film & Animation,60.0,True,en,18,5,True,0,185000.0,188.0,1783.769771196574,327591.0,evening,100k_to_250k,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Travel & Events,30.0,True,si,20,0,False,10,115000.0,213.0,2959.917349537037,334.0,evening,100k_to_250k,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
Autos & Vehicles,35.0,True,si,21,6,True,0,202.0,49.0,430.8433005357639,1037.0,late_night,under_1k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Music,50.0,True,si,9,4,False,0,17400.0,264.0,776.5999966459722,2908.0,morning_afternoon,10k_to_100k,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Entertainment,37.0,True,si,15,3,False,28,5310000.0,58039.0,4090.1404050925926,9171.0,evening,1m_plus,71936.40791536725,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Entertainment,122.0,False,si,8,6,True,11,3260000.0,37794.0,3074.8593171296297,1355.0,morning_afternoon,1m_plus,66475.55416203631,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Entertainment,159.0,False,si,12,6,True,28,5320000.0,58188.0,4093.0344097222223,1483.0,morning_afternoon,1m_plus,71903.8602117275,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Autos & Vehicles,49.0,True,si,7,3,False,0,14500.0,1250.0,745.8235255940973,3219.0,morning_afternoon,10k_to_100k,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Entertainment,6517.0,False,si,0,3,False,0,322000.0,441.0,2234.1709075926387,36459.0,early_morning,250k_to_500k,72405.12471655328,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
People & Blogs,230.0,False,si,16,1,False,21,3150000.0,328519.0,5504.727905092593,413.0,evening,1m_plus,5475.843479372578,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Education,5.0,True,si,17,0,False,0,91200.0,2856.0,989.8537329761574,1350.0,evening,10k_to_100k,,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
News & Politics,501.0,False,si,13,2,False,41,920000.0,65811.0,2550.114178240741,9025.0,morning_afternoon,500k_to_1m,9251.04131528164,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,496.0,False,si,12,3,False,19,3770000.0,165714.0,3851.834097222222,1457.0,morning_afternoon,1m_plus,16519.853597161375,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Travel & Events,26.0,True,en-GB,7,1,False,0,12600.0,998.0,1657.7222620569214,4212.0,morning_afternoon,10k_to_100k,3846.5450901803606,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
News & Politics,307.0,False,si,11,3,False,33,539000.0,29021.0,3402.785023148148,59064.0,morning_afternoon,500k_to_1m,6972.762447882567,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Science & Technology,78.0,False,en,19,0,False,0,16600.0,386.0,2536.546875,220.0,evening,10k_to_100k,7970.9974093264245,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
Gaming,118.0,False,si,21,6,True,20,8880.0,1243.0,3343.2529050925928,117.0,late_night,1k_to_10k,659.2703137570394,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,80.0,False,si,10,1,False,19,3770000.0,164319.0,3842.747152777778,360.0,morning_afternoon,1m_plus,16591.765170187256,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,75.0,False,si,11,4,False,18,3870000.0,181637.0,4307.99712962963,3025.0,morning_afternoon,1m_plus,14291.65619339672,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,42.0,True,si,18,3,False,11,1160000.0,67737.0,3915.040208333333,51.0,evening,1m_plus,7485.290181141769,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,44.0,True,si,15,0,False,19,3780000.0,166337.0,3855.953761574074,432.0,evening,1m_plus,16476.50448787702,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Howto & Style,17.0,True,en,20,0,False,5,1150000.0,1114.0,1138.0337386385647,2857425.0,evening,1m_plus,167860.4461400359,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Science & Technology,1914.0,False,en,18,2,False,23,43600.0,793.0,1225.1707199182754,396.0,evening,10k_to_100k,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
Education,2998.0,False,en,15,3,False,20,155000.0,4316.0,2876.080104166667,4200.0,evening,100k_to_250k,2672.3452270620946,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Education,40.0,True,en,7,0,False,17,319.0,1410.0,419.39232305644674,0.0,morning_afternoon,under_1k,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Travel & Events,22.0,True,en,10,1,False,23,2350.0,105.0,181.55746938956017,4558.0,morning_afternoon,1k_to_10k,9777.57142857143,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Sports,977.0,False,si,2,4,False,35,74900.0,811.0,1850.7202532385527,14492.0,early_morning,10k_to_100k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Travel & Events,1462.0,False,ta,19,0,False,33,186000.0,1631.0,2354.527252587952,6224.0,evening,100k_to_250k,29552.22501532802,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
News & Politics,135.0,False,si,21,5,True,19,3780000.0,166112.0,3854.174421296296,15814.0,late_night,1m_plus,16498.82204175496,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,1799.0,False,si,0,0,False,18,3870000.0,181031.0,4303.505474537037,1354.0,early_morning,1m_plus,14301.434494644564,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,64.0,False,ta,19,2,False,0,2290.0,74.0,562.4005985355786,18.0,evening,1k_to_10k,415.2432432432432,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
News & Politics,232.0,False,si,17,0,False,19,3770000.0,165319.0,3849.015844907408,4654.0,evening,1m_plus,16540.811249765604,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Pets & Animals,94.0,False,en,6,1,False,15,2670.0,2349.0,1111.721571502824,10.0,morning_afternoon,1k_to_10k,,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
Education,59.0,True,si,19,3,False,31,380000.0,3886.0,1117.7644362826156,26553.0,evening,250k_to_500k,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Entertainment,162.0,False,si,0,6,True,28,5320000.0,58173.0,4092.534803240741,748.0,early_morning,1m_plus,71922.4007357365,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,92.0,False,si,13,6,True,18,3880000.0,182452.0,4317.066574074074,438.0,morning_afternoon,1m_plus,14283.54132593778,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Comedy,20.0,True,si,20,6,True,0,15500.0,7986.0,3141.906701388889,7.0,evening,10k_to_100k,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
News & Politics,258.0,False,si,20,0,False,33,535000.0,28783.0,3393.1700694444444,2691.0,evening,500k_to_1m,6964.634367508599,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Education,6.0,True,si,14,5,True,0,521000.0,5482.0,1180.7165377259953,14632.0,morning_afternoon,500k_to_1m,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
News & Politics,49.0,True,si,20,4,False,19,3770000.0,165887.0,3853.135520833333,764.0,evening,1m_plus,16512.00516013913,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Travel & Events,17.0,True,si,15,1,False,0,1910.0,421.0,1432.7405590303472,1327.0,evening,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Education,53.0,True,si,6,0,False,31,381000.0,3886.0,1121.2021909122454,14357.0,morning_afternoon,250k_to_500k,70077.1039629439,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Entertainment,94.0,False,si,16,4,False,3,4220000.0,22720.0,5334.964016203704,8876.0,evening,1m_plus,153182.44982394367,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Entertainment,31.0,True,si,8,2,False,30,1130000.0,11805.0,3494.9058449074078,10232.0,morning_afternoon,1m_plus,29943.811605252013,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,66.0,False,si,17,0,False,19,3780000.0,166337.0,3856.025775462963,703.0,evening,1m_plus,16476.50448787702,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,422.0,False,si,19,5,True,17,956.0,194.0,431.1049639401389,13.0,evening,under_1k,135.92268041237114,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Sports,32.0,True,en,12,3,False,10,3920.0,757.0,2213.1192674316667,1197.0,morning_afternoon,1k_to_10k,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
People & Blogs,11.0,True,en,18,5,True,0,74.0,36.0,38.04257300875,974.0,evening,under_1k,859.6388888888889,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
Autos & Vehicles,11.0,True,en,13,6,True,0,603.0,81.0,681.8426226433796,15.0,morning_afternoon,under_1k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Music,45.0,True,si,20,0,False,0,46600.0,566.0,1808.203356172257,53165.0,evening,10k_to_100k,46778.008833922264,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Autos & Vehicles,37.0,True,en,16,5,True,1,5220.0,594.0,840.1484062778587,5642.0,evening,1k_to_10k,2643.2373737373737,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
News & Politics,179.0,False,si,8,0,False,18,3880000.0,182505.0,4317.843564814815,459.0,morning_afternoon,1m_plus,14279.393342648147,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Autos & Vehicles,509.0,False,si,16,4,False,20,9760.0,118.0,1184.0838317124535,312.0,evening,1k_to_10k,3824.5423728813557,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
News & Politics,721.0,False,si,18,4,False,19,3770000.0,164888.0,3846.0500578703695,218.0,evening,1m_plus,16560.989962883898,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Autos & Vehicles,20.0,True,si,15,6,True,0,78600.0,859.0,2190.241026723044,7669.0,evening,10k_to_100k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Howto & Style,148.0,False,en,16,3,False,0,3630.0,4361.0,1639.7554049444905,54.0,evening,1k_to_10k,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,62.0,False,si,14,2,False,19,3770000.0,165611.0,3850.912002314815,166.0,morning_afternoon,1m_plus,16527.340363864718,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Comedy,16.0,True,en,17,2,False,3,68600.0,750.0,1222.1923234215394,10609.0,evening,10k_to_100k,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,84.0,False,si,11,1,False,18,3870000.0,181987.0,4311.966192129629,2614.0,morning_afternoon,1m_plus,14295.531785237406,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Science & Technology,41.0,True,en,1,0,False,0,53300.0,2634.0,1610.3235555749309,94.0,early_morning,10k_to_100k,12730.447228549734,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
News & Politics,664.0,False,en,11,5,True,14,112000.0,833.0,3173.014166666667,1809.0,morning_afternoon,100k_to_250k,17020.986794717886,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
People & Blogs,80.0,False,si,1,2,False,0,9020.0,2423.0,2620.197407407408,190.0,early_morning,1k_to_10k,410.7086256706562,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Gaming,1746.0,False,en,20,4,False,10,2150.0,1014.0,1080.1534541804745,2.0,evening,1k_to_10k,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Howto & Style,9.0,True,si,16,2,False,4,56800.0,813.0,1852.8432512052084,1385.0,evening,10k_to_100k,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sports,30.0,True,en,12,6,True,10,3920.0,757.0,2216.119464190926,838.0,morning_afternoon,1k_to_10k,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
People & Blogs,84.0,False,si,23,4,False,0,9010.0,2420.0,2616.1384027777776,203.0,late_night,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Sports,8073.0,False,en,10,5,True,1,1560.0,208.0,1080.9258831990626,1567.0,morning_afternoon,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Education,5275.0,False,si,18,1,False,28,1200000.0,6443.0,5048.6721875,2383.0,evening,1m_plus,33482.859071860934,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
,3492.0,False,si,14,5,True,17,7310.0,2540.0,1891.9543646451505,28.0,morning_afternoon,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Music,51.0,True,si,8,5,True,16,12800.0,878.0,3604.0407291666666,645.0,morning_afternoon,10k_to_100k,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Science & Technology,173.0,False,si,8,1,False,5,73200.0,443.0,2289.800834250139,509.0,morning_afternoon,10k_to_100k,13752.923250564334,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
News & Politics,4501.0,False,si,7,4,False,22,288000.0,10468.0,1251.0304208611922,4147.0,morning_afternoon,250k_to_500k,6586.632785632403,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Autos & Vehicles,16.0,True,en,11,4,False,0,31700.0,92.0,4557.977604166666,218.0,morning_afternoon,10k_to_100k,,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
Film & Animation,28.0,True,en-GB,17,2,False,0,101000.0,837.0,3475.6791435185187,1403.0,evening,100k_to_250k,,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
People & Blogs,88.0,False,si,12,3,False,21,3150000.0,328297.0,5499.576018518518,551.0,morning_afternoon,1m_plus,5474.099799876331,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Education,71.0,False,en,17,5,True,9,74000.0,500.0,1842.6599177737385,1962.0,evening,10k_to_100k,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Education,17.0,True,en,8,2,False,0,86000.0,1440.0,2264.378491484815,38.0,morning_afternoon,10k_to_100k,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Entertainment,249.0,False,en,23,5,True,26,2380000.0,3817.0,2474.236248665486,117649.0,late_night,1m_plus,206811.82315954939,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Sports,2163.0,False,en,11,5,True,0,37900.0,643.0,2207.9766278131133,91.0,morning_afternoon,10k_to_100k,7136.727838258164,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
People & Blogs,918.0,False,si,9,3,False,6,1120000.0,1701.0,4947.528344907408,14833.0,morning_afternoon,1m_plus,136236.02763080542,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
People & Blogs,133.0,False,si,14,2,False,21,3150000.0,328571.0,5505.66818287037,97.0,morning_afternoon,1m_plus,5475.268992089989,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,783.0,False,ta,19,1,False,20,155000.0,4664.0,1931.3373941482987,679.0,evening,100k_to_250k,8491.515866209262,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Travel & Events,10.0,True,en,20,4,False,0,1450.0,2130.0,1872.2767184626969,1086.0,evening,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
News & Politics,63.0,False,en,8,4,False,37,131000.0,34295.0,4074.80662037037,29.0,morning_afternoon,100k_to_250k,611.4382563055839,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Entertainment,160.0,False,si,11,4,False,28,5310000.0,58089.0,4090.966736111111,4780.0,morning_afternoon,1m_plus,71969.92523541462,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,78.0,False,si,10,0,False,18,3880000.0,182541.0,4317.947789351852,47604.0,morning_afternoon,1m_plus,14276.577218268772,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Entertainment,155.0,False,si,20,2,False,28,5300000.0,57690.0,4082.357546296296,846.0,evening,1m_plus,72026.3567516034,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,62.0,False,si,8,1,False,19,3770000.0,164319.0,3842.645578703704,187.0,morning_afternoon,1m_plus,16591.765170187256,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,57.0,True,si,21,0,False,19,3760000.0,164000.0,3842.200289351852,589.0,late_night,1m_plus,16606.231286585367,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Entertainment,179.0,False,si,23,1,False,28,5310000.0,57959.0,4088.478622685185,13220.0,late_night,1m_plus,71992.26075329112,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Education,9.0,True,en,7,0,False,40,65000.0,920.0,1320.4075311281713,1978.0,morning_afternoon,10k_to_100k,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
News & Politics,72.0,False,si,8,6,True,19,3780000.0,166161.0,3854.649444444444,1739.0,morning_afternoon,1m_plus,16493.95662640451,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,196.0,False,si,15,3,False,19,3770000.0,164691.0,3844.9524421296296,142.0,evening,1m_plus,16572.29392620119,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,34.0,True,si,11,2,False,19,1270.0,3819.0,3909.760162037037,35.0,morning_afternoon,1k_to_10k,84.86593349044253,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
People & Blogs,3225.0,False,si,0,4,False,21,3150000.0,328074.0,5493.056736111111,545.0,early_morning,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
People & Blogs,41.0,True,en,10,4,False,0,2720.0,68.0,338.9875407755903,70.0,morning_afternoon,1k_to_10k,45701.779411764706,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
Entertainment,232.0,False,si,13,3,False,28,5300000.0,57729.0,4083.057881944445,2354.0,morning_afternoon,1m_plus,72003.15792755807,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Music,3356.0,False,en,18,2,False,27,5730.0,16.0,393.34683253597217,12.0,evening,1k_to_10k,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Entertainment,245.0,False,si,19,1,False,28,1130000.0,11669.0,3487.363923611111,9820.0,evening,1m_plus,30058.629359842318,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Entertainment,255.0,False,en,23,6,True,23,2380000.0,3828.0,2475.2153921840045,70692.0,late_night,1m_plus,206217.53631138976,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Gaming,6742.0,False,en,10,6,True,32,3240.0,1061.0,3399.4749652777778,78.0,morning_afternoon,1k_to_10k,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Education,16.0,True,en,19,1,False,12,5170.0,148.0,1283.0565169560184,30.0,evening,1k_to_10k,,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
News & Politics,241.0,False,si,21,2,False,25,812000.0,7502.0,3482.367048611111,22517.0,late_night,500k_to_1m,43344.501732871235,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Education,6.0,True,si,10,0,False,7,2590.0,776.0,356.890324374294,58702.0,morning_afternoon,1k_to_10k,3408.194587628866,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
News & Politics,202.0,False,si,12,0,False,18,3880000.0,182541.0,4318.04494212963,2462.0,morning_afternoon,1m_plus,14276.577218268772,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Education,40.0,True,en,19,5,True,19,319.0,1410.0,424.882195741632,1.0,evening,under_1k,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Education,6.0,True,si,15,0,False,0,521000.0,5482.0,1175.7790840222915,26588.0,evening,500k_to_1m,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Entertainment,53.0,True,si,21,0,False,28,5320000.0,58244.0,4094.391712962963,13505.0,late_night,1m_plus,71953.82741569947,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,59.0,True,si,16,0,False,19,3780000.0,166337.0,3855.965300925926,2303.0,evening,1m_plus,16476.50448787702,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Entertainment,94.0,False,si,13,4,False,3,4220000.0,22720.0,5334.8197337962965,21820.0,morning_afternoon,1m_plus,153182.44982394367,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,210.0,False,si,11,4,False,19,3770000.0,164888.0,3845.771435185185,174.0,morning_afternoon,1m_plus,16560.989962883898,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Music,662.0,False,si,19,6,True,9,15600.0,312.0,1333.7785329084722,343.0,evening,10k_to_100k,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Entertainment,110.0,False,en,21,6,True,24,3250000.0,37661.0,3068.4112847222223,1665.0,late_night,1m_plus,66527.72154217892,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,208.0,False,si,13,4,False,31,616000.0,26653.0,3298.020462962963,524.0,morning_afternoon,500k_to_1m,6682.325216673546,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,47.0,True,si,14,3,False,19,3770000.0,164691.0,3844.907256944444,76.0,morning_afternoon,1m_plus,16572.29392620119,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Travel & Events,20.0,True,si,17,5,True,2,6470.0,514.0,329.41520703850694,103.0,evening,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
News & Politics,31.0,True,si,13,0,False,18,3870000.0,181031.0,4304.068807870371,8469.0,morning_afternoon,1m_plus,14301.434494644564,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
