horizon_days,candidate_a,candidate_b,fold_weights_on_candidate_a,final_median_weight_on_candidate_a,wape_pct,total_view_capture_pct,top_decile_wape_pct,top_decile_view_capture_pct,median_absolute_error_views,mae_views,rmsle,log_r2
21,log_weighted_linear_capped,raw_squared,1.00|1.00|1.00|1.00|1.00,1.0,117.22049205938123,68.46501295933787,83.61781477975998,17.87700487937956,11990.046450627937,28122.933669884358,3.1418380175524088,-0.5376255154586604
21,raw_absolute,raw_absolute,1.00|1.00|1.00|1.00|1.00,1.0,93.4431197551201,26.251439786132774,88.2017323327859,12.994262140459833,1451.5029296875,22418.389588819264,2.201469482371879,0.24506713021042492
21,raw_absolute,raw_squared,1.00|1.00|1.00|1.00|1.00,1.0,93.4431197551201,26.251439786132774,88.2017323327859,12.994262140459833,1451.5029296875,22418.389588819264,2.201469482371879,0.24506713021042492
21,raw_squared,raw_squared,1.00|1.00|1.00|1.00|1.00,1.0,148.27919025192546,100.68106947297291,84.37261973820299,18.793107210708325,18381.3212890625,35574.37576670991,3.699896633989181,-1.1323681066182543
30,log_squared_filtered,log_squared_filtered,1.00|1.00|1.00|1.00|1.00,1.0,93.8046318816811,22.909634758056153,91.12522934244622,12.048128254452687,1420.7227133761492,21280.207245717087,2.049623854366259,0.37468601000416424
30,log_squared_filtered,log_squared_all_rows,0.58|0.27|0.28|1.00|0.85,0.58,94.28253459769981,23.842787070429296,90.8098398359049,12.155661133672375,1397.1272742140236,21388.62266866759,2.0389671515030936,0.38117155291159754
30,log_squared_filtered,log_weighted_sqrt,0.91|0.93|0.87|0.74|1.00,0.91,94.4330717586994,26.239834352908865,90.36639399125555,12.829147056476081,1682.4067318040215,21422.773029049516,2.06927552253217,0.3626375811955306
30,log_squared_filtered,log_weighted_linear_capped,0.98|0.99|0.98|0.96|1.00,0.98,93.90951530281113,23.8783123754994,90.93235512208663,12.205028555464772,1525.7535976339093,21304.00075029692,2.0630222896541244,0.36648390663434594
30,log_squared_filtered,raw_absolute,0.45|0.43|0.34|0.53|0.45,0.45,92.63219246150902,25.671472482408998,89.02381149803675,12.134038654725286,1782.5028657973871,21014.23153275037,2.110366509161137,0.33707318919245477
30,log_squared_filtered,raw_squared,0.99|0.96|0.96|0.98|1.00,0.98,94.1635561701094,24.575898564185977,90.90510994385488,12.159060185369917,1588.3255328338448,21361.63161773434,2.2348781040069734,0.25654019671267936
30,log_squared_all_rows,log_squared_all_rows,1.00|1.00|1.00|1.00|1.00,1.0,93.91783046596788,23.076183900784905,90.6506035735092,11.845064968517697,1355.4655197841732,21305.88710059443,2.0293304547802418,0.38700722281545685
30,log_squared_all_rows,log_weighted_sqrt,0.85|0.88|0.84|0.73|0.93,0.85,94.11999679995071,27.717845460348407,89.31211267425631,13.070021165591402,1782.399113568235,21351.749883689063,2.0538576407067044,0.3720999938826762
30,log_squared_all_rows,log_weighted_linear_capped,0.96|0.98|0.97|0.95|1.00,0.97,94.00946945449945,24.57169228949139,90.32759193512187,12.09273704012782,1585.8529658234306,21326.676017182253,2.066986977793949,0.36404660169219794
30,log_squared_all_rows,raw_absolute,0.47|0.51|0.35|0.50|0.41,0.47000000000000003,92.8748904088489,25.677477513253365,89.00765538649273,12.126372705774005,1698.8034765764078,21069.289183038014,2.101844910983581,0.34241613813949967
30,log_squared_all_rows,raw_squared,0.99|0.96|0.96|0.98|0.99,0.98,94.14194785137856,24.945414868949523,90.31047537040985,12.054336321167675,1539.273422336526,21356.729626312383,2.2202784975137018,0.26622194831248747
30,log_weighted_sqrt,log_weighted_sqrt,1.00|1.00|1.00|1.00|1.00,1.0,100.05390663294416,49.80837295978321,83.84414546591948,18.99283991539051,3894.2304570724255,22697.89696076276,2.390014953793902,0.14974137171013802
30,log_weighted_sqrt,log_weighted_linear_capped,1.00|1.00|1.00|1.00|1.00,1.0,100.05390663294416,49.80837295978321,83.84414546591948,18.99283991539051,3894.2304570724255,22697.89696076276,2.390014953793902,0.14974137171013802
30,log_weighted_sqrt,raw_absolute,0.11|0.07|0.03|0.17|0.00,0.07,93.80449356975555,29.99470343742172,88.03002026152235,12.959388140021458,2280.846435546875,21280.175868733015,2.2085922369602837,0.2739259856866493
30,log_weighted_sqrt,raw_squared,1.00|1.00|1.00|1.00|1.00,1.0,100.05390663294416,49.80837295978321,83.84414546591948,18.99283991539051,3894.2304570724255,22697.89696076276,2.390014953793902,0.14974137171013802
30,log_weighted_linear_capped,log_weighted_linear_capped,1.00|1.00|1.00|1.00|1.00,1.0,114.3727104582292,69.5896134157977,82.52172959431115,19.246356492904958,9965.742613067448,25946.213241105597,3.067956259837493,-0.40103226956502946
30,log_weighted_linear_capped,raw_absolute,0.00|0.00|0.00|0.00|0.00,0.0,93.52154533526968,27.87312129900077,88.57580495180079,12.456302724587934,2013.67822265625,21215.987171982262,2.196122169342249,0.2821019008144119
30,log_weighted_linear_capped,raw_squared,1.00|1.00|1.00|1.00|1.00,1.0,114.3727104582292,69.5896134157977,82.52172959431115,19.246356492904958,9965.742613067448,25946.213241105597,3.067956259837493,-0.40103226956502946
30,raw_absolute,raw_absolute,1.00|1.00|1.00|1.00|1.00,1.0,93.52154533526968,27.87312129900077,88.57580495180079,12.456302724587934,2013.67822265625,21215.987171982262,2.196122169342249,0.2821019008144119
30,raw_absolute,raw_squared,1.00|1.00|1.00|1.00|1.00,1.0,93.52154533526968,27.87312129900077,88.57580495180079,12.456302724587934,2013.67822265625,21215.987171982262,2.196122169342249,0.2821019008144119
30,raw_squared,raw_squared,1.00|1.00|1.00|1.00|1.00,1.0,139.30623402101875,104.19193129248707,82.09059254275199,30.637663371676844,15224.9765625,31602.549587602687,4.087255631601954,-1.4866428495003974
